LSOA GVA Estimates (millions),Urban_rura,RUC21NM,LU_pct_micro_2025_msoa,LU_pct_small_2025_msoa,LU_pct_medium_2025_msoa,LU_pct_large_2025_msoa,enterprises_per_1k_residents_2025,total_enterprises_2025_msoa,turnover_diversity_1-HHI_2025_msoa,LU_diversity_1-HHI_2025,share_enterprises_creative_2025_msoa,share_enterprises_foundational_2025_msoa,share_enterprises_green_aligned_2025_msoa,share_enterprises_industrial_2025_msoa,share_enterprises_kibs_2025_msoa,share_enterprises_anchor_2025_msoa,share_enterprises_public_2025_msoa,share_enterprises_private_2025_msoa,employment_rate_per_pop,full_to_part_ratio,total_employees,Apprenticeship %,"Level 1 and entry level qualifications: 1 to 4 GCSEs grade A* to C, Any GCSEs at other grades, O levels or CSEs (any grades), 1 AS level, NVQ level 1, Foundation GNVQ, Basic or Essential Skills %","Level 2 qualifications: 5 or more GCSEs (A* to C or 9 to 4), O levels (passes), CSEs (grade 1), School Certification, 1 A level, 2 to 3 AS levels, VCEs, Intermediate or Higher Diploma, Welsh Baccalaureate Intermediate Diploma, NVQ level 2, Intermediate GNVQ, City and Guilds Craft, BTEC First or General Diploma, RSA Diploma %","Level 3 qualifications: 2 or more A levels or VCEs, 4 or more AS levels, Higher School Certificate, Progression or Advanced Diploma, Welsh Baccalaureate Advance Diploma, NVQ level 3; Advanced GNVQ, City and Guilds Advanced Craft, ONC, OND, BTEC National, RSA Advanced Diploma %","Level 4 qualifications or above: degree (BA, BSc), higher degree (MA, PhD, PGCE), NVQ level 4 to 5, HNC, HND, RSA Higher Diploma, BTEC Higher level, professional qualifications (for example, teaching, nursing, accountancy) %",No qualifications %,"Other: vocational or work-related qualifications, other qualifications achieved in England or Wales, qualifications achieved outside England or Wales (equivalent not stated or unknown) %",IMD_decile,Income_decile,Employment_decile,Education_decile,AdultSkills_decile,Percentage of connections receiving less than 10Mbit/s broadband,Average download speed (Mbit/s),Percentage of homes unable to receive at least 30Mbit/s broadband,bus_stop_density,dist_to_primary_m,Mid-2024 population,Working_Age_Pop,Pct_Working_Age,LSOA21CD,LSOA21NM,MSOA21CD,MSOA21NM,area_km2,LU_micro_2025_msoa,LU_small_2025_msoa,LU_medium_2025_msoa,LU_large_2025_msoa,LU_total_2025_msoa,full_time_employees,part_time_employees
50.363,Urban,Urban: Nearer to a major town or city,0.7926829268292683,0.1707317073170731,0.0365853658536585,0.0,124.30347192456064,290,0.7571560480147738,0.9083878643664486,0.1379310344827586,0.4655172413793103,0.0344827586206896,0.0344827586206896,0.3448275862068966,0.051724138,0.0175438596491228,0.9824561403508772,0.3857693956279469,0.8,900,4.243463351907415,6.386626660951565,8.015430775825118,12.94470638662666,31.33304757822546,11.701671667381056,2.228889841405916,10,9,9,6,7,0.0,109.4391738,0.0,6.202712240121135,953.1649701425276,2333,1463,0.627089584,E01028624,South Oxfordshire 010D,E02005967,South Oxfordshire 010,1.7734177524548804,325,70,15,0,410,400,500
138.133,Urban,Urban: Nearer to a major town or city,0.7735849056603774,0.1698113207547169,0.056603774,0.0,118.55670103092784,230,0.8108641975308643,0.8927514792899408,0.108695652173913,0.4565217391304347,0.065217391,0.065217391,0.3695652173913043,0.0434782608695652,0.0,1.0,1.1597938144329898,0.2857142857142857,2250,3.1958762886597936,7.164948453608247,10.051546391752575,13.608247422680412,37.31958762886598,6.701030927835052,1.5979381443298968,10,10,10,9,9,0.0,86.28785047,0.0,3.57363671651866,732.2750273960008,1940,1483,0.7644329896907216,E01028625,South Oxfordshire 009A,E02005966,South Oxfordshire 009,3.0780968723412667,205,45,15,0,265,500,1750
11.874,Urban,Urban: Nearer to a major town or city,0.7735849056603774,0.1698113207547169,0.056603774,0.0,148.10045074050225,230,0.8108641975308643,0.8927514792899408,0.108695652173913,0.4565217391304347,0.065217391,0.065217391,0.3695652173913043,0.0434782608695652,0.0,1.0,0.0772698,0.6,120,3.670315518351577,7.276239536381198,11.654861558274307,13.071474565357372,36.05924018,6.181584030907921,1.4810045074050224,10,9,10,10,9,0.0,82.96155235,0.0,6.847764368601356,190.1406604717457,1553,1104,0.7108821635544108,E01028626,South Oxfordshire 009B,E02005966,South Oxfordshire 009,0.8761983732254924,205,45,15,0,265,45,75
13.672,Urban,Urban: Nearer to a major town or city,0.7735849056603774,0.1698113207547169,0.056603774,0.0,164.05135520684735,230,0.8108641975308643,0.8927514792899408,0.108695652173913,0.4565217391304347,0.065217391,0.065217391,0.3695652173913043,0.0434782608695652,0.0,1.0,0.057061341,0.6,80,4.921540656205421,8.559201141226819,12.054208273894435,15.905848787446503,31.02710413694722,9.201141227,1.7118402282453635,9,8,9,8,8,0.0,74.72967033,0.0,1.506611013868745,261.87066919198446,1402,1046,0.746077033,E01028627,South Oxfordshire 009C,E02005966,South Oxfordshire 009,0.6637413312359599,205,45,15,0,265,30,50
26.722,Urban,Urban: Nearer to a major town or city,0.7735849056603774,0.1698113207547169,0.056603774,0.0,99.91311903,230,0.8108641975308643,0.8927514792899408,0.108695652173913,0.4565217391304347,0.065217391,0.065217391,0.3695652173913043,0.0434782608695652,0.0,1.0,0.1629018245004344,1.5,375,2.562988705473501,5.169417897480452,9.426585577758472,12.076455256298871,25.62988705473501,4.430929626411816,1.7376194613379672,10,9,9,9,9,0.0,102.542246,0.8,1.766690718201632,163.20367632728087,2302,1700,0.738488271,E01028628,South Oxfordshire 009D,E02005966,South Oxfordshire 009,4.528240238983902,205,45,15,0,265,225,150
13.676,Urban,Urban: Nearer to a major town or city,0.7735849056603774,0.1698113207547169,0.056603774,0.0,160.6145251396648,230,0.8108641975308643,0.8927514792899408,0.108695652173913,0.4565217391304347,0.065217391,0.065217391,0.3695652173913043,0.0434782608695652,0.0,1.0,0.0558659217877094,0.6,80,3.4217877094972065,8.729050279,10.405027932960891,13.966480446927374,33.93854748603352,8.310055865921788,1.536312849162011,9,8,8,7,7,0.0,80.99153439,0.0,6.347401991945812,464.8191703957092,1432,1081,0.7548882681564246,E01028629,South Oxfordshire 009E,E02005966,South Oxfordshire 009,0.6301790882435965,205,45,15,0,265,30,50
10.15,Urban,Urban: Nearer to a major town or city,0.92,0.08,0.0,0.0,76.20941020543407,115,0.7520661157024794,0.9053254437869822,0.086956522,0.4782608695652174,0.0434782608695652,0.0434782608695652,0.3478260869565217,0.086956522,0.0,1.0,0.029821074,0.2857142857142857,45,2.982107355864811,8.018555334658714,10.73558648111332,15.241882041086813,31.87541418157721,10.934393638170974,1.9880715705765408,9,8,8,6,6,0.0,87.20530822,0.0,2.473566778168696,446.85612303864616,1509,1122,0.7435387673956262,E01028630,South Oxfordshire 013A,E02005970,South Oxfordshire 013,0.8085490222668251,115,10,0,0,125,10,35
22.677,Urban,Urban: Nearer to a major town or city,0.92,0.08,0.0,0.0,96.07351713,115,0.7520661157024794,0.9053254437869822,0.086956522,0.4782608695652174,0.0434782608695652,0.0434782608695652,0.3478260869565217,0.086956522,0.0,1.0,0.3550543024227234,0.4166666666666667,425,3.7593984962406015,9.607351713,10.025062656641603,10.944026733500417,26.64995823,13.784461152882203,3.4252297410192147,7,6,7,5,4,0.0,104.039196,0.0,7.372969588967943,1040.260365922386,1197,803,0.670843776,E01028631,South Oxfordshire 013B,E02005970,South Oxfordshire 013,0.4068916823539937,115,10,0,0,125,125,300
9.364,Urban,Urban: Nearer to a major town or city,0.92,0.08,0.0,0.0,75.90759075907592,115,0.7520661157024794,0.9053254437869822,0.086956522,0.4782608695652174,0.0434782608695652,0.0434782608695652,0.3478260869565217,0.086956522,0.0,1.0,0.0528052805280528,0.6,80,3.1683168316831685,10.693069306930694,9.570957095709572,12.013201320132014,23.498349834983497,18.745874587458747,2.5742574257425743,6,5,5,3,3,0.0,107.0424569,0.0,4.045188911025318,1449.6550544605864,1515,1059,0.699009901,E01028632,South Oxfordshire 013C,E02005970,South Oxfordshire 013,0.7416217304025986,115,10,0,0,125,30,50
10.344,Urban,Urban: Nearer to a major town or city,0.92,0.08,0.0,0.0,78.60560492,115,0.7520661157024794,0.9053254437869822,0.086956522,0.4782608695652174,0.0434782608695652,0.0434782608695652,0.3478260869565217,0.086956522,0.0,1.0,0.03417635,0.4285714285714285,50,4.032809295967191,9.979494190020509,12.37183868762816,11.61995898838004,28.02460697197539,14.559125085440874,2.050580997949419,5,4,4,3,4,0.0,96.97863398,0.0,3.7778573848789767,526.6163044,1463,1036,0.7081339712918661,E01028633,South Oxfordshire 013D,E02005970,South Oxfordshire 013,0.7941009133927656,115,10,0,0,125,15,35
11.438,Urban,Urban: Nearer to a major town or city,0.9,0.066666667,0.033333333,0.0,106.2992125984252,135,0.7904,0.8511966701352758,0.1111111111111111,0.5925925925925926,0.037037037037037,0.037037037037037,0.2592592592592592,0.037037037037037,0.0,1.0,0.070866142,0.2,90,5.984251968503937,8.11023622,11.023622047244094,14.960629921259844,27.322834645669293,13.937007874015746,1.7322834645669292,10,10,9,8,7,0.0,101.2115207,0.0,1.4883390187525611,1964.876265991629,1270,809,0.637007874,E01028634,South Oxfordshire 014A,E02005971,South Oxfordshire 014,0.6718899305872809,135,10,5,0,150,15,75
24.964,Urban,Urban: Nearer to a major town or city,0.9,0.066666667,0.033333333,0.0,81.52173913043478,135,0.7904,0.8511966701352758,0.1111111111111111,0.5925925925925926,0.037037037037037,0.037037037037037,0.2592592592592592,0.037037037037037,0.0,1.0,0.2717391304347826,0.5,450,5.676328502415459,9.722222222222223,10.265700483091788,11.83574879227053,20.169082125603865,17.874396135265698,2.355072463768116,7,5,6,3,3,0.0,105.4330078,0.0,5.574703646260208,1998.0696078084943,1656,1077,0.6503623188405797,E01028635,South Oxfordshire 014B,E02005971,South Oxfordshire 014,0.896908664,135,10,5,0,150,150,300
13.749,Urban,Urban: Nearer to a major town or city,0.9,0.066666667,0.033333333,0.0,101.04790419161677,135,0.7904,0.8511966701352758,0.1111111111111111,0.5925925925925926,0.037037037037037,0.037037037037037,0.2592592592592592,0.037037037037037,0.0,1.0,0.1497005988023952,1.6666666666666667,200,3.892215568862276,10.104790419161676,12.79940119760479,11.22754491017964,22.75449101796407,18.93712575,2.9940119760479043,6,5,5,2,4,0.0,93.18623656,0.0,3.442666313766616,1624.3996503104252,1336,863,0.6459580838323353,E01028636,South Oxfordshire 014C,E02005971,South Oxfordshire 014,0.8714175951365165,135,10,5,0,150,125,75
20.408,Urban,Urban: Nearer to a major town or city,0.9,0.066666667,0.033333333,0.0,60.53811659192825,135,0.7904,0.8511966701352758,0.1111111111111111,0.5925925925925926,0.037037037037037,0.037037037037037,0.2592592592592592,0.037037037037037,0.0,1.0,0.1121076233183856,0.4285714285714285,250,4.170403587443946,8.789237668161435,11.614349775784753,12.286995515695068,28.11659192825112,11.210762331838566,1.4349775784753362,10,8,9,6,6,0.0,95.04972145,0.0,2.252675436459379,1564.5818911822084,2230,1486,0.6663677130044843,E01028637,South Oxfordshire 014D,E02005971,South Oxfordshire 014,0.8878331816604175,135,10,5,0,150,75,175
32.951,Rural,Smaller rural: Nearer to a major town or city,0.9014084507042254,0.084507042,0.0140845070422535,0.0,218.07838179519595,345,0.8108710180441078,0.8981047100769375,0.1014492753623188,0.3478260869565217,0.0289855072463768,0.0289855072463768,0.3768115942028985,0.072463768,0.0149253731343283,0.9850746268656716,0.2370417193426043,0.6666666666666666,375,3.2237673830594185,6.321112516,6.763590391908976,9.418457648546145,44.81668773704172,9.734513274336283,2.338811630847029,7,9,8,6,8,0.0,176.0058559,8.2,0.1547089816867412,2899.5158048811404,1582,1012,0.6396965865992414,E01028638,South Oxfordshire 002A,E02005959,South Oxfordshire 002,77.56498600900827,320,30,5,0,355,150,225
47.864,Rural,Smaller rural: Nearer to a major town or city,0.9014084507042254,0.084507042,0.0140845070422535,0.0,240.7536636427076,345,0.8108710180441078,0.8981047100769375,0.1014492753623188,0.3478260869565217,0.0289855072463768,0.0289855072463768,0.3768115942028985,0.072463768,0.0149253731343283,0.9850746268656716,0.4361479413817167,0.5625,625,3.768318213538032,6.489881367759945,9.630146545708303,16.538729937194695,40.47452896022331,9.281228192602931,1.3956734124214931,9,8,9,8,9,0.0,82.91721311,5.7,0.3595420070010545,92.54983371014087,1433,938,0.6545708304256804,E01028639,South Oxfordshire 002B,E02005959,South Oxfordshire 002,36.157110287148924,320,30,5,0,355,225,400
20.969,Rural,Smaller rural: Nearer to a major town or city,0.9014084507042254,0.084507042,0.0140845070422535,0.0,237.43977976600132,345,0.8108710180441078,0.8981047100769375,0.1014492753623188,0.3478260869565217,0.0289855072463768,0.0289855072463768,0.3768115942028985,0.072463768,0.0149253731343283,0.9850746268656716,0.2064693737095664,0.5,300,4.198210598761184,8.258774948382657,8.602890571231935,10.874053682037164,33.31039229181005,11.768754301445286,2.477632484514797,8,8,8,7,7,0.048387097,63.00271318,12.9,0.5393402515263127,3296.8926234394576,1453,905,0.622849277,E01028640,South Oxfordshire 002C,E02005959,South Oxfordshire 002,25.957639839378803,320,30,5,0,355,100,200
19.047,Rural,Smaller rural: Nearer to a major town or city,0.8404255319148937,0.1170212765957446,0.0319148936170212,0.0106382978723404,329.88871224165337,415,0.7990362811791383,0.9101403349932096,0.1204819277108433,0.2891566265060241,0.0602409638554216,0.0602409638554216,0.4337349397590361,0.084337349,0.0119047619047619,0.988095238095238,0.2186009538950715,0.5714285714285714,275,5.087440381558029,5.882352941,9.538950715421304,10.41335453100159,34.34022257551669,13.116057233704293,2.2257551669316373,8,9,10,9,8,0.0,52.73283262,1.6,0.4470789160438991,2886.178325760381,1258,761,0.6049284578696343,E01028641,South Oxfordshire 006D,E02005963,South Oxfordshire 006,40.261348397455095,395,55,15,5,470,100,175
26.363,Rural,Smaller rural: Nearer to a major town or city,0.903846153846154,0.086538462,0.009615385,0.0,336.0488798370672,495,0.7915825273674142,0.8998020548590819,0.1212121212121212,0.2727272727272727,0.04040404,0.04040404,0.4848484848484848,0.080808081,0.0206185567010309,0.979381443,0.2545824847250509,0.25,375,2.8513238289205702,4.887983706720977,9.368635437881874,10.726408689748812,41.95519348,7.196198234894773,1.3577732518669383,9,10,10,10,10,0.0,50.27939394,0.0,0.1314559303681247,2734.298592251306,1473,882,0.5987780040733197,E01028642,South Oxfordshire 018B,E02005975,South Oxfordshire 018,30.428448445030487,470,45,5,0,520,75,300
85.943,Rural,Smaller rural: Nearer to a major town or city,0.903846153846154,0.086538462,0.009615385,0.0,346.6386554621849,495,0.7915825273674142,0.8998020548590819,0.1212121212121212,0.2727272727272727,0.04040404,0.04040404,0.4848484848484848,0.080808081,0.0206185567010309,0.979381443,0.4376750700280112,0.25,625,2.5910364145658265,3.9915966386554618,8.753501400560223,11.204481792717088,44.397759103641455,6.792717086834734,1.8907563025210083,8,9,10,10,10,0.0,43.56692308,11.6,0.2764810850809189,2428.955205766616,1428,851,0.595938375,E01028643,South Oxfordshire 018C,E02005975,South Oxfordshire 018,28.93507162581702,470,45,5,0,520,125,500
23.221,Rural,Larger rural: Nearer to a major town or city,0.9245283018867924,0.066037736,0.009433962,0.0,295.34606205250594,495,0.792368126,0.8969384122463511,0.1313131313131313,0.303030303030303,0.0303030303030303,0.0303030303030303,0.4444444444444444,0.080808081,0.0101010101010101,0.98989899,0.2088305489260143,0.4,350,3.221957040572793,5.190930787589499,8.591885441527445,10.32219570405728,44.68973747016706,8.949880668257757,1.2529832935560858,9,8,9,10,10,0.0,49.06646796,0.0,0.4006152639186491,2751.0785225213635,1676,941,0.5614558472553699,E01028644,South Oxfordshire 015C,E02005972,South Oxfordshire 015,24.96160506263348,490,35,5,0,530,100,250
24.122,Rural,Larger rural: Nearer to a major town or city,0.903846153846154,0.086538462,0.009615385,0.0,312.1059268600252,495,0.7915825273674142,0.8998020548590819,0.1212121212121212,0.2727272727272727,0.04040404,0.04040404,0.4848484848484848,0.080808081,0.0206185567010309,0.979381443,0.2522068095838587,0.6,400,2.3329129886506936,4.728877679697352,10.34047919293821,10.08827238335435,45.775535939470366,6.494325346784363,1.8915510718789408,10,10,10,10,10,0.0,50.86009539,0.0,0.8683674379244096,1060.6874043925154,1586,799,0.5037831021437579,E01028645,South Oxfordshire 018D,E02005975,South Oxfordshire 018,3.454758744950944,470,45,5,0,520,150,250
107.567,Rural,Smaller rural: Nearer to a major town or city,0.8617021276595744,0.1063829787234042,0.0319148936170212,0.0,355.0784475639967,430,0.8034072471606274,0.9124754306856284,0.093023256,0.3255813953488372,0.058139535,0.058139535,0.3953488372093023,0.058139535,0.0114942528735632,0.9885057471264368,0.8257638315441783,0.25,1000,3.4682080924855487,7.431874483897605,10.487200660611066,12.881915772089185,32.535094962840624,12.469033856317091,1.981833195706028,6,6,6,5,7,0.0,51.502407,9.3,0.9038214682284712,769.5822922166407,1211,753,0.6218001651527663,E01028646,South Oxfordshire 004A,E02005961,South Oxfordshire 004,32.085982707227835,405,50,15,0,470,200,800
108.551,Rural,Smaller rural: Nearer to a major town or city,0.8617021276595744,0.1063829787234042,0.0319148936170212,0.0,265.5960469425571,430,0.8034072471606274,0.9124754306856284,0.093023256,0.3255813953488372,0.058139535,0.058139535,0.3953488372093023,0.058139535,0.0114942528735632,0.9885057471264368,0.7103150092649784,0.2777777777777778,1150,3.5824583075972827,6.361951822112415,9.635577516985794,12.476837554045709,38.54231006794318,8.400247066090179,1.4206300185299567,7,10,9,8,9,0.056603774,68.37805695,21.4,0.097775747,423.7007527274188,1619,1003,0.6195182211241507,E01028647,South Oxfordshire 004B,E02005961,South Oxfordshire 004,102.274851,405,50,15,0,470,250,900
28.265,Rural,Smaller rural: Further from a major town or city,0.9245283018867924,0.066037736,0.009433962,0.0,319.1489361702128,495,0.792368126,0.8969384122463511,0.1313131313131313,0.303030303030303,0.0303030303030303,0.0303030303030303,0.4444444444444444,0.080808081,0.0101010101010101,0.98989899,0.241779497098646,0.5,375,3.675048356,6.189555125725339,10.122501611863315,12.379110251450678,40.10315925209542,7.350096712,0.9026434558349452,8,9,8,8,9,0.0,52.71927711,1.3,0.1244699975309129,1777.9495341504785,1551,960,0.6189555125725339,E01028649,South Oxfordshire 015E,E02005972,South Oxfordshire 015,64.27251674,490,35,5,0,530,125,250
19.609,Urban,Urban: Nearer to a major town or city,0.8620689655172413,0.1206896551724138,0.0172413793103448,0.0,229.72339428035636,490,0.8192274305555556,0.8975425330812854,0.1122448979591836,0.2755102040816326,0.010204082,0.010204082,0.4897959183673469,0.091836735,0.0,1.0,0.140646976090014,1.0,300,3.0004688232536334,6.844819503047352,10.642287857477733,11.157993436474449,36.80262541022034,8.907641819034225,1.8284106891701828,9,8,8,7,8,0.0,48.27534722,0.0,0.7807198593730816,1713.676705,2133,1355,0.6352555086732302,E01028650,South Oxfordshire 016A,E02005973,South Oxfordshire 016,2.5617383444120416,500,70,10,0,580,150,150
31.083,Urban,Urban: Nearer to a major town or city,0.8620689655172413,0.1206896551724138,0.0172413793103448,0.0,299.6941896024465,490,0.8192274305555556,0.8975425330812854,0.1122448979591836,0.2755102040816326,0.010204082,0.010204082,0.4897959183673469,0.091836735,0.0,1.0,0.3363914373088685,0.5714285714285714,550,4.648318042813456,8.623853211009175,8.501529051987768,10.825688073394495,32.23241590214067,18.226299694189603,2.8134556574923546,7,6,6,5,5,0.0,45.46276771,0.0,0.99044676419709,321.3642134628589,1635,866,0.5296636085626911,E01028651,South Oxfordshire 016B,E02005973,South Oxfordshire 016,4.038581521584977,500,70,10,0,580,200,350
159.73,Urban,Urban: Nearer to a major town or city,0.8620689655172413,0.1206896551724138,0.0172413793103448,0.0,219.53405017921145,490,0.8192274305555556,0.8975425330812854,0.1122448979591836,0.2755102040816326,0.010204082,0.010204082,0.4897959183673469,0.091836735,0.0,1.0,1.232078853046595,0.5714285714285714,2750,2.3297491039426523,4.793906810035843,9.677419355,11.021505376344086,46.32616487455197,8.019713261648745,2.598566308243728,9,9,10,10,10,0.0,55.05714286,0.0,5.640654955,63.54851537964535,2232,1372,0.6146953405017921,E01028652,South Oxfordshire 016C,E02005973,South Oxfordshire 016,2.304696901887088,500,70,10,0,580,1000,1750
124.96,Urban,Urban: Nearer to a major town or city,0.8725490196078431,0.1176470588235294,0.009803922,0.0,281.03044496487115,480,0.7931301939058173,0.8722,0.1458333333333333,0.2291666666666666,0.0416666666666666,0.0416666666666666,0.59375,0.0520833333333333,0.0,1.0,1.1124121779859484,0.2666666666666666,1900,4.039812646370024,6.674473067915692,8.957845433255269,9.777517564,35.94847775175644,11.00702576112412,2.576112412177986,8,7,6,8,8,0.0,53.92608696,0.0,4.061102463233072,144.49427880323435,1708,1084,0.6346604215456675,E01028653,South Oxfordshire 017A,E02005974,South Oxfordshire 017,1.9699084355609051,445,60,5,0,510,400,1500
12.808,Urban,Urban: Nearer to a major town or city,0.8725490196078431,0.1176470588235294,0.009803922,0.0,302.6481715006305,480,0.7931301939058173,0.8722,0.1458333333333333,0.2291666666666666,0.0416666666666666,0.0416666666666666,0.59375,0.0520833333333333,0.0,1.0,0.094577554,0.5,150,2.837326607818411,5.800756620428752,8.007566204287516,9.899117276166455,44.38839848675914,8.070617907,1.828499369482976,10,8,9,10,10,0.0,50.90731132,0.0,1.2407349518403958,500.7971438991865,1586,980,0.617906683,E01028654,South Oxfordshire 017B,E02005974,South Oxfordshire 017,0.8059739096707874,445,60,5,0,510,50,100
152.279,Urban,Urban: Nearer to a major town or city,0.8725490196078431,0.1176470588235294,0.009803922,0.0,272.8823194997158,480,0.7931301939058173,0.8722,0.1458333333333333,0.2291666666666666,0.0416666666666666,0.0416666666666666,0.59375,0.0520833333333333,0.0,1.0,0.511654349,0.5,900,2.956225127913587,5.287094940306993,10.403638430926662,11.085844229675953,45.65093803297328,7.390562819783968,1.819215463331438,9,8,10,9,9,0.0,54.1261498,0.0,2.7820845125330123,19.32610879523255,1759,1190,0.6765207504263786,E01028655,South Oxfordshire 017C,E02005974,South Oxfordshire 017,0.7188854224198439,445,60,5,0,510,300,600
21.648,Urban,Urban: Nearer to a major town or city,0.8725490196078431,0.1176470588235294,0.009803922,0.0,347.8260869565217,480,0.7931301939058173,0.8722,0.1458333333333333,0.2291666666666666,0.0416666666666666,0.0416666666666666,0.59375,0.0520833333333333,0.0,1.0,0.144927536231884,1.0,200,1.6666666666666667,3.0434782608695654,7.971014492753622,9.782608695652174,50.07246376811594,5.579710144927536,1.0869565217391304,10,10,10,10,10,0.0,51.62264151,0.0,0.6001751383801976,1184.090469211622,1380,794,0.5753623188405798,E01028656,South Oxfordshire 017D,E02005974,South Oxfordshire 017,1.6661803131314017,445,60,5,0,510,100,100
64.11,Urban,Urban: Nearer to a major town or city,0.8404255319148937,0.1170212765957446,0.0319148936170212,0.0106382978723404,346.1217681401167,415,0.7990362811791383,0.9101403349932096,0.1204819277108433,0.2891566265060241,0.0602409638554216,0.0602409638554216,0.4337349397590361,0.084337349,0.0119047619047619,0.988095238095238,0.2710592160133444,0.4444444444444444,325,5.254378648874062,7.089241034195163,9.007506255212675,11.509591326105086,42.36864053377815,12.844036697247708,2.0850708924103416,8,9,8,6,8,0.0,55.33297872,0.0,1.729030433253007,543.9537164720613,1199,799,0.6663886572143453,E01028657,South Oxfordshire 006E,E02005963,South Oxfordshire 006,10.410458748337184,395,55,15,5,470,100,225
79.606,Rural,Smaller rural: Nearer to a major town or city,0.8404255319148937,0.1170212765957446,0.0319148936170212,0.0106382978723404,317.27828746177374,415,0.7990362811791383,0.9101403349932096,0.1204819277108433,0.2891566265060241,0.0602409638554216,0.0602409638554216,0.4337349397590361,0.084337349,0.0119047619047619,0.988095238095238,3.134556574923548,0.1714285714285714,4100,2.8287461773700304,3.669724770642202,8.409785932721713,10.856269113149846,45.41284403669725,9.709480122,2.370030581039756,8,10,9,9,10,0.0,73.09727463,0.0,0.2635878994919526,1562.2346771908365,1308,786,0.6009174311926605,E01028658,South Oxfordshire 006F,E02005963,South Oxfordshire 006,64.49461463430725,395,55,15,5,470,600,3500
30.054,Rural,Smaller rural: Nearer to a major town or city,0.9076923076923076,0.076923077,0.0153846153846153,0.0,193.0379746835443,305,0.7700312174817898,0.876464844,0.1639344262295081,0.3278688524590163,0.032786885,0.032786885,0.4426229508196721,0.049180328,0.0,1.0,0.3481012658227848,0.5714285714285714,550,3.354430379746835,5.822784810126582,11.772151898734178,12.21518987341772,41.83544303797469,9.556962025316457,1.4556962025316456,9,10,10,10,9,0.0,42.95459098,0.0,0.1417492148182003,494.12640249922975,1580,967,0.6120253164556962,E01028659,South Oxfordshire 020A,E02005977,South Oxfordshire 020,56.43770239052369,295,25,5,0,325,200,350
42.278,Rural,Smaller rural: Nearer to a major town or city,0.9272727272727272,0.063636364,0.009090909,0.0,240.6417112299465,540,0.7760631001371743,0.8856823979591837,0.1296296296296296,0.2592592592592592,0.0462962962962962,0.0462962962962962,0.5277777777777778,0.0462962962962962,0.0,1.0,0.4010695187165775,0.5,900,2.985739750445633,4.901960784313726,8.199643494,10.383244206773618,36.49732620320856,7.4866310160427805,1.8716577540106951,8,8,8,9,9,0.0,60.72617354,4.6,0.2427406827408606,1516.989568230077,2244,1405,0.6261140819964349,E01028660,South Oxfordshire 019B,E02005976,South Oxfordshire 019,65.91396143,510,35,5,0,550,300,600
21.991,Rural,Smaller rural: Nearer to a major town or city,0.9272727272727272,0.063636364,0.009090909,0.0,305.2572074618429,540,0.7760631001371743,0.8856823979591837,0.1296296296296296,0.2592592592592592,0.0462962962962962,0.0462962962962962,0.5277777777777778,0.0462962962962962,0.0,1.0,0.2826455624646693,0.4285714285714285,500,1.3566986998304127,3.617863199547767,13.962690785754663,10.062182023742228,42.17071791972866,5.539853024307519,1.5262860373092142,10,10,10,10,10,0.0,51.21719858,4.1,0.8319249308825123,370.7343448322948,1769,1024,0.5788581119276427,E01028661,South Oxfordshire 019C,E02005976,South Oxfordshire 019,10.818283796895871,510,35,5,0,550,150,350
369.23,Rural,Larger rural: Nearer to a major town or city,0.9272727272727272,0.063636364,0.009090909,0.0,390.4555314533623,540,0.7760631001371743,0.8856823979591837,0.1296296296296296,0.2592592592592592,0.0462962962962962,0.0462962962962962,0.5277777777777778,0.0462962962962962,0.0,1.0,0.4338394793926247,0.3333333333333333,600,2.9645697758496024,3.904555314533624,9.255242227,11.424439624005784,47.79464931308749,4.772234273318872,1.8076644974692693,10,10,10,10,10,0.0,74.93386454,0.0,0.7930839256691988,3843.780569957149,1383,845,0.6109906001446131,E01028662,South Oxfordshire 019D,E02005976,South Oxfordshire 019,20.17440964586353,510,35,5,0,550,150,450
23.871,Rural,Larger rural: Nearer to a major town or city,0.9076923076923076,0.076923077,0.0153846153846153,0.0,186.54434250764527,305,0.7700312174817898,0.876464844,0.1639344262295081,0.3278688524590163,0.032786885,0.032786885,0.4426229508196721,0.049180328,0.0,1.0,0.1834862385321101,0.7142857142857143,300,4.097859327217125,7.217125382262997,10.581039755351682,14.00611620795107,28.37920489296636,10.51987767584098,1.834862385321101,8,6,7,7,7,0.0,64.79094203,0.0,2.094969873131751,3531.213338,1635,1004,0.6140672782874618,E01028663,South Oxfordshire 020B,E02005977,South Oxfordshire 020,4.296004498883788,295,25,5,0,325,125,175
24.279,Rural,Larger rural: Nearer to a major town or city,0.9076923076923076,0.076923077,0.0153846153846153,0.0,197.66688269604663,305,0.7700312174817898,0.876464844,0.1639344262295081,0.3278688524590163,0.032786885,0.032786885,0.4426229508196721,0.049180328,0.0,1.0,0.2268308489954633,0.75,350,5.379131561892417,7.323395981853532,10.1749838,11.924821775761504,33.37653920933247,10.304601425793908,3.4996759559300066,10,8,9,9,9,0.0,55.57189781,0.0,2.5323341669253123,3557.058852432878,1543,808,0.5236552171095269,E01028664,South Oxfordshire 020C,E02005977,South Oxfordshire 020,3.948925908203385,295,25,5,0,325,150,200
